run0,run1,run2,run3,run4,run5,run6,run7,run8,run9
-73.7801,-33.233673,-35.646236,-74.11119,-36.30608,nan,-33.55017,-35.739414,-35.417217,-35.774483
-73.79474,-32.308662,-35.645912,-74.05922,-36.297325,nan,-33.542667,-35.723377,-35.302444,-35.73438
-73.79161,-32.501827,-35.633064,-74.07299,-36.25439,nan,-33.58874,-35.758125,-34.334126,-35.751797
-73.79668,-32.1879,-35.614975,-74.07983,-36.230324,nan,-33.684273,-35.74684,-35.29321,-35.75126
-73.79227,-32.307526,-35.681736,-74.2244,-36.190365,nan,-34.33719,-35.710865,-35.36431,-35.775707
-73.7947,-32.43625,-35.654827,-74.15206,-36.195465,nan,-34.599525,-35.706818,-35.21781,-35.712997
-73.79555,-31.964169,-35.656235,-74.26706,-36.158524,nan,-33.70715,-35.77788,-35.162148,-35.73625
-73.78784,-32.221962,-35.70951,-74.644844,-36.070683,nan,-33.80456,-35.74003,-34.61232,-35.738945
-73.784096,-32.654205,-35.664642,-74.64865,-36.042084,nan,-33.68138,-35.754986,-33.864624,-35.755833
-73.79206,-32.11212,-35.7095,-74.13634,-35.984642,nan,-34.463818,-35.725616,-33.919,-35.754787
-73.78958,-32.36122,-35.76175,-74.36414,-36.00085,nan,-33.614094,-35.727196,-34.35729,-35.72493
-73.7885,-31.94185,-35.724766,-75.37457,-35.920296,nan,-33.67329,-35.774406,-34.407516,-35.74214
-73.79416,-32.183987,-35.73817,-75.01936,-35.90356,nan,-33.678078,-35.778355,-33.885765,-35.7481
-73.7917,-32.347,-35.72833,-76.313736,-35.89422,nan,-33.91671,-35.75996,-34.03731,-35.750084
-73.80955,-32.273666,-35.738594,-74.35813,-35.835567,nan,-33.479694,-35.766064,-33.93457,-35.7373
-73.78277,-32.165993,-35.72271,-74.15806,-35.83751,nan,-33.40779,-35.77346,-33.9243,-35.75631
-73.787186,-31.885695,-35.698215,-74.32646,-35.839962,nan,-33.367004,-35.749565,-34.049896,-35.741875
-73.78432,-31.876253,-35.672516,-74.27838,-35.835403,nan,-33.38253,-35.747517,-34.30796,-35.756897
-73.7885,-31.887903,-35.683468,-74.098015,-35.808594,nan,-33.407265,-35.749146,-34.42649,-35.75531
-73.79456,-31.857553,-35.661354,-74.1225,-35.818375,nan,-33.53444,-35.751984,-34.05676,-35.727146
-73.79372,-31.96102,-35.692738,-74.12678,-35.78071,nan,-33.62372,-35.752037,-33.895943,-35.736885
-73.78003,-32.05289,-35.787567,-74.1252,-35.75292,nan,-33.40945,-35.760426,-33.950077,-35.757206
-73.77858,-32.340237,-35.69813,-74.19263,-35.79489,nan,-33.77697,-35.73605,-34.016644,-35.74395
-73.805336,-32.304066,-35.7142,-74.596954,-35.815506,nan,-33.8582,-35.731506,-34.04084,-35.750774
-73.80791,-32.959633,-35.70578,-74.4518,-35.77909,nan,-34.40618,-35.73257,-34.217377,-35.744625
-73.7929,-33.04693,-35.70313,-74.1239,-35.75946,nan,-33.333187,-35.723785,-33.86903,-35.73764
-73.78421,-32.101723,-35.687912,-74.17438,-35.789272,nan,-33.31346,-35.778336,-33.857944,-35.731503
-73.79101,-31.899727,-35.68714,-74.1934,-35.763393,nan,-33.368015,-35.754105,-33.90025,-35.76965
-73.7848,-32.04469,-35.67394,-74.2362,-35.768864,nan,-33.272327,-35.745224,-34.059223,-35.721874
-73.78877,-31.87189,-35.730278,-74.42313,-35.76579,nan,-33.380596,-35.754116,-34.252525,-35.72215
-73.78287,-31.948462,-35.669926,-74.160126,-35.775154,nan,-33.277954,-35.782337,-34.38,-35.718334
-73.770226,-31.911764,-35.68493,-74.02637,-35.77761,nan,-33.25534,-35.741955,-34.94022,-35.711723
-73.803185,-32.0402,-35.704975,-74.02594,-35.7501,nan,-33.381252,-35.737812,-34.031002,-35.713894
-73.78641,-32.166737,-35.69746,-73.95848,-35.777172,nan,-33.566853,-35.746265,-33.88728,-35.735336
-73.78847,-31.897732,-35.679672,-73.9531,-35.76324,nan,-34.41436,-35.754272,-33.864006,-35.749447
-73.79658,-31.900082,-35.702946,-73.90491,-35.726067,nan,-33.442078,-35.758537,-33.88003,-35.702084
-73.77547,-32.011856,-35.699623,-73.923294,-35.74562,nan,-33.307987,-35.78169,-33.931408,-35.72223
-73.78412,-32.772057,-35.696243,-73.92968,-35.718727,nan,-33.252018,-35.72093,-33.840908,-35.746624
-73.79195,-33.567,-35.729797,-73.91247,-35.767235,nan,-33.23532,-35.72947,-34.639908,-35.6945
-73.78792,-33.052685,-35.750717,-73.891136,-35.719017,nan,-33.23699,-35.78687,-33.778244,-35.726673
-73.8004,-32.251923,-35.74804,-73.911415,-35.749313,nan,-33.21128,-35.71402,-33.88113,-35.712532
-73.798065,-31.880903,-35.704914,-73.89584,-35.76925,nan,-33.466705,-35.774086,-34.001022,-35.73557
-73.794426,-31.872946,-35.727116,-73.92002,-35.760338,nan,-33.24233,-35.72968,-33.95168,-35.72118
-73.79391,-31.90695,-35.738224,-73.92417,-35.703087,nan,-33.21301,-35.770046,-34.364414,-35.747078
-73.79278,-31.772707,-35.65832,-73.93848,-35.74205,nan,-33.210125,-35.731915,-34.53946,-35.759632
-73.79761,-31.827528,-35.66706,-73.985916,-35.751324,nan,-33.262142,-35.76229,-33.85275,-35.73017
-73.79217,-31.911345,-35.628212,-74.04828,-35.736195,nan,-34.203354,-35.76075,-33.84989,-35.748436
-73.78656,-31.813524,-35.65426,-74.1134,-35.726574,nan,-34.393,-35.763218,-33.90942,-35.71651
-73.79037,-31.829876,-35.72668,-73.996216,-35.71636,nan,-33.84485,-35.770252,-33.95882,-35.74599
-73.78586,-31.883598,-35.735935,-73.96683,-35.729885,nan,-33.3019,-35.76006,-34.24593,-35.766525
-73.78171,-31.902689,-35.690834,-74.0024,-35.752914,nan,-33.293434,-35.72517,-34.169765,-35.73052
-73.7931,-31.812828,-35.7224,-74.03825,-35.767868,nan,-33.252514,-35.742172,-34.93414,-35.783806
-73.79309,-31.886763,-35.69146,-74.001205,-35.71638,nan,-33.515778,-35.734726,-34.20903,-35.740273
-73.78983,-31.993275,-35.718014,-74.00536,-35.74824,nan,-33.247234,-35.726116,-33.858814,-35.760845
-73.79131,-33.82522,-35.625168,-73.91236,-35.71514,nan,-33.20657,-35.740047,-33.913795,-35.7378
-73.79816,-32.99225,-35.674377,-73.934044,-35.711853,nan,-33.14055,-35.708405,-34.59166,-35.71677
-73.79231,-31.84215,-35.70627,-73.93504,-35.715687,nan,-33.20061,-35.74236,-33.861336,-35.757618
-73.79621,-31.778051,-35.706738,-73.89514,-35.72175,nan,-33.348766,-35.704445,-33.825867,-35.73621
-73.79525,-31.760485,-35.72631,-73.909706,-35.722424,nan,-33.284985,-35.76446,-34.326668,-35.750053
-73.786835,-31.753094,-35.727093,-73.92359,-35.70385,nan,-33.442093,-35.7416,-33.922184,-35.7469
-73.79152,-31.77012,-35.710487,-73.878784,-35.71711,nan,-33.240932,-35.714294,-34.70561,-35.734158
-73.796646,-31.73578,-35.70691,-73.85309,-35.697197,nan,-33.17862,-35.767975,-34.354744,-35.736744
-73.78317,-31.770828,-35.667995,-73.84839,-35.69475,nan,-33.201397,-35.76586,-34.415627,-35.734253
-73.797104,-31.798586,-35.682663,-73.8408,-35.71682,nan,-33.26686,-35.7433,-34.08641,-35.735706
-73.78903,-31.76704,-35.67895,-73.82997,-35.72226,nan,-33.1704,-35.72682,-33.97861,-35.77694
-73.78792,-31.78255,-35.687763,-73.8362,-35.732227,nan,-33.173313,-35.739574,-34.037327,-35.725002
-73.78656,-31.81702,-35.68555,-73.816635,-35.721455,nan,-33.33446,-35.766945,-33.909126,-35.734932
-73.783714,-32.3122,-35.698296,-73.81159,-35.69215,nan,-33.529285,-35.730476,-33.91168,-35.703743
-73.789986,-31.960539,-35.674126,-73.8191,-35.686024,nan,-33.641376,-35.750816,-34.723465,-35.7215
-73.80898,-31.85368,-35.65713,-73.82347,-35.687325,nan,-34.160835,-35.72777,-34.618454,-35.732197
-73.79231,-32.025154,-35.71538,-73.83777,-35.681602,nan,-33.31871,-35.716232,-33.911106,-35.744625
-73.80275,-31.771368,-36.91942,-73.84569,-35.67655,nan,-33.135002,-35.76082,-33.865356,-35.795147
-73.79025,-31.797329,-35.790684,-73.844925,-35.663734,nan,-33.152138,-35.738922,-33.920837,-35.73714
-73.79105,-31.83373,-35.65983,-73.81542,-35.632984,nan,-33.225834,-35.764416,-34.233368,-35.77389
-73.79031,-31.756998,-35.634346,-73.84577,-35.628273,nan,-33.208984,-35.761883,-34.624428,-35.733955
-73.790054,-31.78216,-35.656216,-73.85584,-35.54483,nan,-33.331238,-35.70598,-33.87354,-35.713726
-73.79334,-31.834715,-35.644875,-73.89324,-35.560814,nan,-33.277523,-35.75273,-33.945072,-35.748184
-73.79058,-32.573322,-35.628944,-73.91744,-35.227165,nan,-33.24668,-35.73278,-33.84629,-35.749718
-73.80349,-32.101868,-35.645683,-73.846924,-34.381927,nan,-33.374912,-35.752872,-34.14436,-35.724594
-73.79625,-32.885048,-35.676243,-73.86535,-34.754807,nan,-33.615047,-35.732384,-34.535637,-35.75864
-73.789764,-32.292107,-35.626804,-73.855606,-34.184,nan,-33.456573,-35.737133,-33.877956,-35.73011
-73.793205,-32.74935,-35.644844,-73.88854,-32.895462,nan,-33.44196,-35.7193,-34.02657,-35.75829
